Vnum	Name	Rank	Type	BattleType	Level	ScalePct	Size	AiFlags	MountCapacity	RaceFlags	ImmuneFlags	Empire	Folder	OnClick	St	Dx	Ht	Iq	MinDamage	MaxDamage	MaxHp	RegenCycle	RegenPercent	MinGold	MaxGold	Exp	Def	AttackSpeed	MoveSpeed	AggressiveHpPct	AggressiveSight	AttackRange	DropItemGroup	ResurrectionVnum	EnchantCurse	EnchantSlow	EnchantPoison	EnchantStun	EnchantCritical	EnchantPenetrate	ResistFist	ResistSword	ResistTwoHanded	ResistDagger	ResistBell	ResistFan	ResistBow	ResistClaw	ResistFire	ResistElect	ResistMagic	ResistWind	ResistPoison	ResistBleeding	AttElec	AttFire	AttIce	AttWind	AttEarth	AttDark	ResistDark	ResistIce	ResistEarth	DamMultiply	SummonVnum	DrainSp	MobColor	PolymorphItem	SkillLevel0	SkillVnum0	SkillLevel1	SkillVnum1	SkillLevel2	SkillVnum2	SkillLevel3	SkillVnum3	SkillLevel4	SkillVnum4	SpBerserk	SpStoneskin	SpGodspeed	SpDeathblow	SpRevive	SpHeal	SpRAtkSpeed	SpRCastSpeed	SpRHPRegen	HitRange
10902	. 452 116	KING	GOTO	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
10903	. 515 415	KING	GOTO	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
10904	. 515 480	KING	GOTO	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
10905	. 145 305	KING	GOTO	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
10906	. 228 238	KING	GOTO	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
10907	. 452 116	KING	GOTO	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
10908	. 77 500	KING	GOTO	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
10909	. 111 550	KING	GOTO	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
10910	. 452 116	KING	GOTO	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
10911	. 145 305	KING	GOTO	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
10912	. 333 358	KING	GOTO	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
10913	. 615 50	KING	GOTO	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
10914	. 218 110	KING	GOTO	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
10915	. 288 708	KING	GOTO	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
10916	. 582 385	KING	GOTO	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
10917	. 218 110	KING	GOTO	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
10918	. 452 116	KING	GOTO	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
10919	. 615 50	KING	GOTO	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
10920	. 510 480	KING	GOTO	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
10921	. 75 435	KING	GOTO	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
10922	. 194 614	KING	GOTO	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
10923	. 310 237	KING	GOTO	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
10924	. 609 553	KING	GOTO	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
10931	. 250 425	KING	GOTO	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
10932	. 452 116	KING	GOTO	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
10933	. 520 415	KING	GOTO	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
10934	. 77 370	KING	GOTO	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
10935	. 145 305	KING	GOTO	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
10936	. 122 678	KING	GOTO	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
10937	. 297 175	KING	GOTO	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
10938	. 452 116	KING	GOTO	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
10939	. 423 266	KING	GOTO	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
10940	. 122 678	KING	GOTO	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
10941	. 510 480	KING	GOTO	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
10942	. 250 425	KING	GOTO	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
10943	. 452 116	KING	GOTO	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
10944	. 297 175	KING	GOTO	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
10945	. 250 425	KING	GOTO	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
10946	. 627 290	KING	GOTO	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
10947	. 297 175	KING	GOTO	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
10948	. 450 116	KING	GOTO	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
10949	. 582 385	KING	GOTO	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
10950	. 440 705	KING	GOTO	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
10951	. 145 305	KING	GOTO	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
10952	. 297 175	KING	GOTO	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
10953	. 75 435	KING	GOTO	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
10954	. 609 553	KING	GOTO	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
10961	. 333 358	KING	GOTO	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
10962	. 452 116	KING	GOTO	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
10963	. 520 415	KING	GOTO	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
10964	. 77 370	KING	GOTO	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
10965	. 145 305	KING	GOTO	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
10966	. 297 175	KING	GOTO	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
10967	. 452 116	KING	GOTO	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
10968	. 195 615	KING	GOTO	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
10969	. 195 615	KING	GOTO	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
10970	. 510 480	KING	GOTO	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
10971	. 145 305	KING	GOTO	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
10972	. 333 358	KING	GOTO	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
10973	. 71 435	KING	GOTO	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
10974	. 297 175	KING	GOTO	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
10975	. 460 560	KING	GOTO	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
10976	. 333 358	KING	GOTO	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
10977	. 260 175	KING	GOTO	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
10978	. 452 116	KING	GOTO	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
